text,label
"A smoothie company offers delivery and ships in specialty delivery and medium bags. A specialty delivery bag can hold 12 orders while a medium bag can hold 7 orders. Most delivery drivers prefer medium bags, so at least three times as many medium bags must be used as specialty delivery bags. The smoothie company has at most 45 medium bags and 60 specialty delivery bags. If the company must send at least 6 specialty delivery bags and can send at most 50 bags in total, how many of each should they send to maximize the total number of smoothies that can be delivered?",Complex_Operations_Research_Problem
"A children clothing manufacturer can either implement small or large production lines. A small production line is capable of creating 150 sets of clothing every day and takes 12 employees to run. Conversely, the children clothing manufacturer may implement a large production line which requires 26 employees to create 500 sets of clothing per day. There are 435 employees and the manufacturer must meet the demand of at least 6300 sets of children clothing every day. How many of each production line type should be put in place to decrease the total number of production lines?",Complex_Operations_Research_Problem
"A lumber company owns and can use at most 450 acres of land where they can transport the lumber out using large and small logging trucks. Per acre of land, small logging trucks can be used to transport 3 units of wood. Per acre of land, a large logging truck can transport 7 units of wood. However, a small logging truck produces 12 units of carbon dioxide and requires 7 units of gasoline per acre. A large logging truck produces 25 units of carbon dioxide and requires 12 units of gasoline per acre. The lumbering company has access to 3200 units of gasoline and the company has vowed to limiting pollution to 5200 units of carbon dioxide. How should the two types of logging trucks be distributed to stay within the limits of carbon dioxide while maximizing the amount of wood transported?",Complex_Operations_Research_Problem
"An airport can transport travelers using commercial planes and private planes. A commercial plane can carry 180 travelers while a private plane can carry 30 travelers. Because the destination is more remote, there are few airport runways. Therefore, there must be twice as many private planes as commercial planes. If the airport needs to transport at least 3500 travelers, how many of each type of planes should be used to minimize the total number of planes used.",Complex_Operations_Research_Problem
"A house painting company can transport their paint in large cans or small cans. Large cans can hold 6 litres of paint while small cans can hold 2 litres of paint. Since small cans can be used up quickly and thus, not dry up as easily, the company wants to have at most 30% of the cans be large cans. However, there has to be at least 20 large cans especially for the basic colours. If the company needs to transport at least 120 litres of paint, how many of each size of cans should be transported to minimize the total number of cans?",Complex_Operations_Research_Problem
"A strawberry farmer delivers his strawberries in two types of containers, a box and a bucket. A box contains 7 units of strawberries whereas a bucket contains 9 units of strawberries. The farmer has access to 500 boxes and 300 buckets. Buckets sell for more profit; therefore, the farmer wants to sell at least three times more buckets than boxes. Additionally, he can transport at most 650 containers and at least 25 must be boxes. How many of each type of container should the farmer order to maximize the total amount of strawberries he can transport?",Complex_Operations_Research_Problem
"A supermarket can purchase two types of refrigerators to properly store their food, refrigerator ABC and refrigerator XYZ, and they have different specifications to consider. Refrigerator ABC is larger and can store 120 items but uses 3 kWh. Refrigerator XYZ is smaller more efficient and can store 80 items but uses 1 kWh. Due to soaring electric prices, the store is limited to at most 55 kWh but must store at least 1500 items. The store must have at least 8 refrigerator ABC’s and 5 refrigerator XYZ’s. How many of each type of refrigerator should the supermarket purchase to minimize the number of refrigerators needed?",Complex_Operations_Research_Problem
"An MOA checks a patient’s eye pressure one-by-one either by using a tonometer or a “puff of air” test. The tonometer test takes 0.05 hours to make a reading while the ”puff of air” test takes 0.02 hours to make a reading. Since the tonometer is more standard, the number of tonometer tests must be larger than the number of “puff of air” tests. Since a lot of these patients are low risk here for a check-up, at least 30 patients should have their eye pressure checked using the “puff of air” test. If the office is open for 8 hours, maximize the number of patients whose temperature can be taken?",Complex_Operations_Research_Problem
"A dental firm hires two types of employees: dentists and oral hygienists. Dentists work 12 hours every shift and oral hygienists work 5 hours every shift. Additionally, dentists are paid $900 per shift while oral hygienists are paid $250 per shift. It is close to Halloween and the dental firm expects more patients coming in. They require 1000 hours of labour. There must be at least 20 shifts of dentist to keep the office running. If there is a budget of $65000, how many of each type of employee should the firm schedule to work to minimize the total number of shifts?",Complex_Operations_Research_Problem
Banking firm ABC can build remote and urban branches to expand their reach to customers. A remote branch expects 5 new account registrations per day and requires 2 registration experts. An urban branch generally opens accounts for 12 new account registrations every day and requires 7 registration experts. The bank has available 550 registration experts and wants to open at least 1200 new accounts every day. How many of each type of branch should banking firm ABC open to minimize the total number of branches needed?,Complex_Operations_Research_Problem
